frame_id,path_id,leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y,dot_vx,dot_vy,current_timestamp,elapsed_time,collide_x,collide_y,is_colliding,experiment_name,fixed_speed,radius,valid_face_detected
3134,pong_constant_velocity,0.4770142138004303,0.5137608647346497,0.5742264986038208,0.5235300660133362,0.5209263622760772,0.577874881029129,0.2208520472049713,0.3514607846736908,0.0011621920865682981,0.02243398600211463,0.09518838620180653,0.646875,0.9229166666666667,4,-3.0,1781103162332,104.49561095237732,0,0,0,HeadStill1,4,10,1
3135,pong_constant_velocity,0.47746920585632324,0.5137125253677368,0.574285626411438,0.5234947800636292,0.5211888313293457,0.5778369903564453,0.22072333097457886,0.3513332009315491,0.0024985667502807766,0.022378131217243233,0.09574734169825866,0.653125,0.9166666666666666,4,-3.0,1781103162395,104.55866408348083,0,0,0,HeadStill1,4,10,1
3136,pong_constant_velocity,0.4776074290275574,0.5137036442756653,0.5743238925933838,0.5234791040420532,0.5212857007980347,0.5778289318084717,0.22074323892593384,0.35124874114990234,0.0026743931413271437,0.022325561821395504,0.09574771126109374,0.659375,0.9104166666666667,4,-3.0,1781103162427,104.5911762714386,0,0,0,HeadStill1,4,10,1
3137,pong_constant_velocity,0.47785115242004395,0.5136398673057556,0.5744895935058594,0.5234617590904236,0.5213861048221589,0.5777540862560272,0.2207736074924469,0.35123172402381897,0.002936379149217467,0.021366004204700723,0.09582573590696482,0.665625,0.9041666666666667,4,-3.0,1781103162459,104.62312006950378,0,0,0,HeadStill1,4,10,1
3138,pong_constant_velocity,0.47801628708839417,0.513581395149231,0.574524462223053,0.5234408378601074,0.5214916944503785,0.5777205526828766,0.22074520587921143,0.35120639204978943,0.0028224728566838306,0.0212882040023485,0.09630506634969614,0.671875,0.8979166666666667,4,-3.0,1781103162491,104.65424871444702,0,0,0,HeadStill1,4,10,1
3139,pong_constant_velocity,0.47813042998313904,0.5135089755058289,0.5745934247970581,0.5234273076057434,0.5216803312301636,0.5776098191738128,0.22066253423690796,0.35108378529548645,0.0029581834973257093,0.019964021647111474,0.09652895118547003,0.678125,0.8916666666666667,4,-3.0,1781103162525,104.69755935668945,0,0,0,HeadStill1,4,10,1
3140,pong_constant_velocity,0.4782200753688812,0.5134871602058411,0.5748400092124939,0.5234097838401794,0.5218297183513642,0.5775962591171264,0.22068944573402405,0.3510264754295349,0.002547768034204493,0.019632815536519355,0.09654496352624746,0.684375,0.8854166666666666,4,-3.0,1781103162557,104.72500252723694,0,0,0,HeadStill1,4,10,1
3141,pong_constant_velocity,0.47835636138916016,0.5134775638580322,0.5750635862350464,0.5234031677246094,0.521992814540863,0.5776017427444458,0.22072356939315796,0.35102391242980957,0.0023781252978901345,0.019300910615424428,0.09644658159934737,0.690625,0.8791666666666667,4,-3.0,1781103162591,104.77016496658325,0,0,0,HeadStill1,4,10,1
3142,pong_constant_velocity,0.4785250127315521,0.5134157538414001,0.5753052234649658,0.5233652591705322,0.5222344875335694,0.5776479721069336,0.22079449892044067,0.35096198320388794,0.00266837314409107,0.018860799586968097,0.09657256184760614,0.696875,0.8729166666666667,4,-3.0,1781103162639,104.81724309921265,0,0,0,HeadStill1,4,10,1
3143,pong_constant_velocity,0.4786640703678131,0.5134007930755615,0.5754121541976929,0.5233513116836548,0.5223403811454773,0.5776767671108246,0.2208295464515686,0.3509194552898407,0.002786711130244905,0.018609197884687456,0.09657703870822615,0.703125,0.8666666666666667,4,-3.0,1781103162674,104.84857225418091,0,0,0,HeadStill1,4,10,1
3144,pong_constant_velocity,0.4787629246711731,0.5133887529373169,0.575464129447937,0.5233365297317505,0.5224425673484803,0.5776738882064819,0.2208217978477478,0.35093188285827637,0.003440019974222456,0.01830132854138996,0.09648782583272858,0.709375,0.8604166666666667,4,-3.0,1781103162705,104.87491035461426,0,0,0,HeadStill1,4,10,1
3145,pong_constant_velocity,0.47880783677101135,0.5133678913116455,0.5755854249000549,0.5233243107795715,0.5225208163261413,0.5776857316493988,0.22081738710403442,0.3509683310985565,0.0035842298744217143,0.018229246052937607,0.09640365878948907,0.715625,0.8541666666666666,4,-3.0,1781103162736,104.90730881690979,0,0,0,HeadStill1,4,10,1
3146,pong_constant_velocity,0.47884035110473633,0.5133870840072632,0.5758314728736877,0.5233309864997864,0.5225600659847259,0.5778005063533783,0.22084614634513855,0.35101619362831116,0.0037929970270028463,0.018297484604754107,0.09622189683156485,0.721875,0.8479166666666667,4,-3.0,1781103162768,104.93242049217224,0,0,0,HeadStill1,4,10,1
3147,pong_constant_velocity,0.47888559103012085,0.5136091113090515,0.5758545398712158,0.5235136151313782,0.5225603580474854,0.5780932128429412,0.2208349108695984,0.3511865437030792,0.003817414058588473,0.01892626061143776,0.09603832551433421,0.728125,0.8416666666666667,4,-3.0,1781103162797,104.96628451347351,0,0,0,HeadStill1,4,10,1
3148,pong_constant_velocity,0.4789474606513977,0.5138240456581116,0.5758559107780457,0.5236698389053345,0.5225702881813049,0.5782478034496308,0.2208060622215271,0.3513241112232208,0.0038832385704887906,0.019237635451081442,0.09532008720701425,0.734375,0.8354166666666667,4,-3.0,1781103162830,104.99463939666748,0,0,0,HeadStill1,4,10,1
3149,pong_constant_velocity,0.47894710302352905,0.514177143573761,0.5757457613945007,0.5238319635391235,0.5224476456642151,0.5786209166049957,0.22048473358154297,0.3513420522212982,0.004652998551006726,0.01942538702967822,0.09291361933061656,0.740625,0.8291666666666667,4,-3.0,1781103162860,105.02364993095398,0,0,0,HeadStill1,4,10,1
3150,pong_constant_velocity,0.4788851737976074,0.5144518613815308,0.5756539702415466,0.5240077376365662,0.5223017513751984,0.5788855671882629,0.2204132378101349,0.3512437343597412,0.005032084924486613,0.019469218169957978,0.091098550444399,0.746875,0.8229166666666666,4,-3.0,1781103162891,105.05975413322449,0,0,0,HeadStill1,4,10,1
3151,pong_constant_velocity,0.4787866175174713,0.5147255659103394,0.5754549503326416,0.5242224335670471,0.5221713423728943,0.5791219830513,0.2204371690750122,0.3508901596069336,0.005339448539094216,0.019387425768138393,0.09009276298043324,0.753125,0.8166666666666667,4,-3.0,1781103162923,105.0867714881897,0,0,0,HeadStill1,4,10,1
3152,pong_constant_velocity,0.47868767380714417,0.514987051486969,0.5753536820411682,0.5242941975593567,0.5220366597175599,0.5793471753597259,0.22039920091629028,0.3509308397769928,0.0062186205693562325,0.0190360148395559,0.08872699952126524,0.759375,0.8104166666666667,4,-3.0,1781103162955,105.11877536773682,0,0,0,HeadStill1,4,10,1
3153,pong_constant_velocity,0.478613942861557,0.5151931643486023,0.5751672983169556,0.5243440270423889,0.5219196677207947,0.5794139802455902,0.22044485807418823,0.35075458884239197,0.006793519773548439,0.018837327840204886,0.0877720244251008,0.765625,0.8041666666666667,4,-3.0,1781103162987,105.15461277961731,0,0,0,HeadStill1,4,10,1
3154,pong_constant_velocity,0.47850871086120605,0.5153982639312744,0.5749208331108093,0.5243500471115112,0.5217417418956757,0.5795749127864838,0.22043612599372864,0.3508249819278717,0.008463675719508764,0.018455269075504856,0.08593707645679421,0.771875,0.7979166666666667,4,-3.0,1781103163035,105.19874787330627,0,0,0,HeadStill1,4,10,1
3155,pong_constant_velocity,0.4784315526485443,0.515464723110199,0.5748552083969116,0.5243527889251709,0.5216853797435761,0.5796423971652984,0.22045990824699402,0.3508845269680023,0.00902606818848821,0.01829560230312719,0.08520363486636248,0.778125,0.7916666666666666,4,-3.0,1781103163061,105.22534561157227,0,0,0,HeadStill1,4,10,1
3156,pong_constant_velocity,0.4783596396446228,0.5154772996902466,0.5748323202133179,0.5243605375289917,0.5216404795646667,0.5796768248081208,0.2203688621520996,0.3509373366832733,0.009590292699076268,0.01813285598075938,0.08506819039343895,0.784375,0.7854166666666667,4,-3.0,1781103163078,105.24248099327087,0,0,0,HeadStill1,4,10,1
3157,pong_constant_velocity,0.4783019423484802,0.5154840350151062,0.5748257040977478,0.5243471264839172,0.5215877294540405,0.5796645700931549,0.22031915187835693,0.35094234347343445,0.01035943102667448,0.017678440574639017,0.0849092468350302,0.790625,0.7791666666666667,4,-3.0,1781103163099,105.26644968986511,0,0,0,HeadStill1,4,10,1
3158,pong_constant_velocity,0.4782208502292633,0.515487551689148,0.5748111605644226,0.5242496728897095,0.5214912712574005,0.5796706140041351,0.220269113779068,0.3509626090526581,0.012057155961875279,0.016932197418368388,0.08434201984264748,0.796875,0.7729166666666667,4,-3.0,1781103163134,105.29777097702026,0,0,0,HeadStill1,4,10,1
3159,pong_constant_velocity,0.478147029876709,0.5155184268951416,0.574628472328186,0.5241072177886963,0.5212758898735046,0.5796611964702606,0.22006410360336304,0.35100945830345154,0.01402400229898569,0.016386208332318016,0.082959918868456,0.803125,0.7666666666666667,4,-3.0,1781103163198,105.36239075660706,0,0,0,HeadStill1,4,10,1
3160,pong_constant_velocity,0.4781412184238434,0.5155399441719055,0.574557363986969,0.5240638852119446,0.5212375402450562,0.5796495974063873,0.2201029658317566,0.35103002190589905,0.014331866932595664,0.01625424827184661,0.08248198146720592,0.809375,0.7604166666666666,4,-3.0,1781103163219,105.38391208648682,0,0,0,HeadStill1,4,10,1
3161,pong_constant_velocity,0.47815245389938354,0.5155413150787354,0.5745678544044495,0.5239152312278748,0.5211770534515381,0.5796484410762787,0.2201918363571167,0.3512282073497772,0.014857319813784072,0.01595921109270111,0.08115251155323418,0.815625,0.7541666666666667,4,-3.0,1781103163261,105.42646288871765,0,0,0,HeadStill1,4,10,1
3162,pong_constant_velocity,0.47814807295799255,0.5155214071273804,0.5745849013328552,0.5237706899642944,0.5211255133152009,0.5796530783176422,0.22020229697227478,0.35134944319725037,0.015043045770990355,0.01571399598501391,0.08073418774082806,0.821875,0.7479166666666667,4,-3.0,1781103163293,105.46050977706909,0,0,0,HeadStill1,4,10,1
3163,pong_constant_velocity,0.47814083099365234,0.5155200362205505,0.5746053457260132,0.5236620306968689,0.5210670351982116,0.579654723405838,0.22017067670822144,0.3514389097690582,0.015596595531330311,0.01562714519679863,0.0798884287723355,0.828125,0.7416666666666667,4,-3.0,1781103163323,105.48663425445557,0,0,0,HeadStill1,4,10,1
3164,pong_constant_velocity,0.47814100980758667,0.5155176520347595,0.5746665596961975,0.5235927104949951,0.5209958672523498,0.5796757519245148,0.2202783226966858,0.3514768183231354,0.015816267581109395,0.015557117607381288,0.0793221541307694,0.834375,0.7354166666666667,4,-3.0,1781103163357,105.52050590515137,0,0,0,HeadStill1,4,10,1
3165,pong_constant_velocity,0.4781458377838135,0.5155165195465088,0.5747575759887695,0.5235276818275452,0.5209649920463562,0.5797047555446625,0.22036141157150269,0.35166117548942566,0.015879548321080773,0.01555735182089242,0.07891879395599134,0.840625,0.7291666666666666,4,-3.0,1781103163389,105.55617022514343,0,0,0,HeadStill1,4,10,1
3166,pong_constant_velocity,0.4781436324119568,0.5155190229415894,0.5749008059501648,0.523481547832489,0.5209098637104035,0.5797205626964569,0.22049209475517273,0.3517082631587982,0.015992391417326272,0.015518493571636718,0.07815497035100298,0.846875,0.7229166666666667,4,-3.0,1781103163435,105.59890985488892,0,0,0,HeadStill1,4,10,1
3167,pong_constant_velocity,0.4781379699707031,0.5155184864997864,0.5749541521072388,0.5234578251838684,0.5208940267562866,0.579729151725769,0.22052425146102905,0.35174787044525146,0.015958368369171923,0.015519499775475103,0.07788812600334546,0.853125,0.7166666666666667,4,-3.0,1781103163454,105.6179141998291,0,0,0,HeadStill1,4,10,1
3168,pong_constant_velocity,0.4781169891357422,0.5155183672904968,0.5749523043632507,0.5234348177909851,0.5208698511123657,0.5797237932682038,0.22052592039108276,0.35176071524620056,0.015751750562393592,0.015525668570483543,0.07758619687815206,0.859375,0.7104166666666667,4,-3.0,1781103163469,105.6330201625824,0,0,0,HeadStill1,4,10,1
3169,pong_constant_velocity,0.47811803221702576,0.5155282616615295,0.5750144124031067,0.5234259366989136,0.5208304345607757,0.5797402203083039,0.22052177786827087,0.3518746793270111,0.015496961071469452,0.015571627062184958,0.07721593349444686,0.865625,0.7041666666666667,4,-3.0,1781103163499,105.66264462471008,0,0,0,HeadStill1,4,10,1
3170,pong_constant_velocity,0.47811436653137207,0.5155279636383057,0.5750099420547485,0.5233561396598816,0.5207893252372742,0.5797515332698822,0.220542311668396,0.3520108163356781,0.015259375052363649,0.015552058781919995,0.07628875839015939,0.871875,0.6979166666666666,4,-3.0,1781103163532,105.69543170928955,0,0,0,HeadStill1,4,10,1
3171,pong_constant_velocity,0.47811374068260193,0.5155120491981506,0.5750253796577454,0.5232806205749512,0.5207723915576935,0.5797283768653869,0.22055098414421082,0.3521718382835388,0.015114121913723506,0.015402567469746362,0.07526455599038753,0.878125,0.6916666666666667,4,-3.0,1781103163566,105.72895789146423,0,0,0,HeadStill1,4,10,1
3172,pong_constant_velocity,0.4782211184501648,0.5154765844345093,0.575126051902771,0.5232517719268799,0.5208202600479126,0.5798064112663269,0.2206019163131714,0.3525993824005127,0.014992626488549578,0.014818017876691535,0.07518507741507167,0.884375,0.6854166666666667,4,-3.0,1781103163628,105.79144787788391,0,0,0,HeadStill1,4,10,1
3173,pong_constant_velocity,0.478264182806015,0.5154646039009094,0.5754738450050354,0.5232493281364441,0.5208332538604736,0.5798522531986237,0.22060853242874146,0.35281088948249817,0.015006631638359158,0.014537686737083461,0.07522739899463265,0.890625,0.6791666666666667,4,-3.0,1781103163659,105.82252931594849,0,0,0,HeadStill1,4,10,1
3174,pong_constant_velocity,0.47827044129371643,0.5154591202735901,0.5756445527076721,0.5232673287391663,0.5208404898643494,0.5799124896526336,0.22060930728912354,0.35307618975639343,0.015044269306524083,0.014344864737204036,0.07542441032050531,0.896875,0.6729166666666667,4,-3.0,1781103163690,105.85375499725342,0,0,0,HeadStill1,4,10,1
3175,pong_constant_velocity,0.4783232808113098,0.5154443979263306,0.5756882429122925,0.5232691168785095,0.5208355963230134,0.5799989819526672,0.22061452269554138,0.3534465432167053,0.014937126777839392,0.014052718711724362,0.07550619033767918,0.903125,0.6666666666666666,4,-3.0,1781103163723,105.88625121116638,0,0,0,HeadStill1,4,10,1
3176,pong_constant_velocity,0.47843313217163086,0.5154182314872742,0.5758271217346191,0.5232684016227722,0.5208335638046264,0.5800934374332428,0.22061598300933838,0.35385164618492126,0.014841183771636188,0.013545991587336654,0.07559641098502107,0.909375,0.6604166666666667,4,-3.0,1781103163754,105.91854596138,0,0,0,HeadStill1,4,10,1
3177,pong_constant_velocity,0.47847849130630493,0.5153877139091492,0.5759302377700806,0.5232665538787842,0.5208189070224762,0.5800956666469574,0.22063174843788147,0.35393980145454407,0.01458219333791065,0.01351811502099695,0.0756488224112631,0.915625,0.6541666666666667,4,-3.0,1781103163787,105.9532196521759,0,0,0,HeadStill1,4,10,1
3178,pong_constant_velocity,0.4785206913948059,0.515353262424469,0.5760357975959778,0.5232074856758118,0.5208030223846436,0.5801337838172913,0.22066360712051392,0.3540913462638855,0.014652276357255746,0.013173352419854538,0.07550873481174389,0.921875,0.6479166666666667,4,-3.0,1781103163834,106.00681948661804,0,0,0,HeadStill1,4,10,1
3179,pong_constant_velocity,0.4785531461238861,0.5153366327285767,0.5760926008224487,0.5231718420982361,0.5208037853240967,0.5801591157913208,0.22066551446914673,0.3541352152824402,0.014659982988277361,0.013037408840975775,0.07542265108868929,0.928125,0.6416666666666667,4,-3.0,1781103163862,106.03025245666504,0,0,0,HeadStill1,4,10,1
3180,pong_constant_velocity,0.4785565435886383,0.5152672529220581,0.5760927200317383,0.5230972766876221,0.5207898080348968,0.5801378607749939,0.22066697478294373,0.35428088903427124,0.014325285592060349,0.013054928903789079,0.07530079797813506,0.934375,0.6354166666666666,4,-3.0,1781103163894,106.0596330165863,0,0,0,HeadStill1,4,10,1
3181,pong_constant_velocity,0.47861653566360474,0.5152134299278259,0.576073944568634,0.5229984521865845,0.5207904160022736,0.5801073431968689,0.22066423296928406,0.3543241620063782,0.01430466475866673,0.012693846976056985,0.07508062971223083,0.940625,0.6291666666666667,4,-3.0,1781103163925,106.0901882648468,0,0,0,HeadStill1,4,10,1
3182,pong_constant_velocity,0.47865039110183716,0.5151004195213318,0.5760770440101624,0.5229092836380005,0.5207984328269959,0.5800412118434906,0.22066730260849,0.3543860614299774,0.014318984231735709,0.012351420875716484,0.07512717633753117,0.946875,0.6229166666666667,4,-3.0,1781103163955,106.12541317939758,0,0,0,HeadStill1,4,10,1
3183,pong_constant_velocity,0.4787246286869049,0.5148975849151611,0.576065719127655,0.5227059721946716,0.5208075761795044,0.5799282491207123,0.22066575288772583,0.35444507002830505,0.014470618074814224,0.012155976821382768,0.07514030849034914,0.953125,0.6166666666666667,4,-3.0,1781103163986,106.15041303634644,0,0,0,HeadStill1,4,10,1
3184,pong_constant_velocity,0.479278028011322,0.5144711136817932,0.5760771036148071,0.5223919749259949,0.52085200548172,0.5796368718147278,0.22072798013687134,0.3540650010108948,0.014381747034524996,0.012198612005437504,0.07597944970593576,0.959375,0.6104166666666667,4,-3.0,1781103164029,106.19924902915955,0,0,0,HeadStill1,4,10,1
3185,pong_constant_velocity,0.47927555441856384,0.5141702890396118,0.5761374235153198,0.5221949815750122,0.5209082901477814,0.5794221639633179,0.22080329060554504,0.35405683517456055,0.014564655701249127,0.012385170051352775,0.07675231846105532,0.965625,0.6041666666666666,4,-3.0,1781103164061,106.22960114479065,0,0,0,HeadStill1,4,10,1
3186,pong_constant_velocity,0.47934284806251526,0.5138004422187805,0.5764166712760925,0.5220054388046265,0.5210361957550049,0.5791592478752137,0.2208794355392456,0.3541377782821655,0.015583113989047269,0.012302897308163703,0.07817764061879107,0.971875,0.5979166666666667,4,-3.0,1781103164092,106.26341533660889,0,0,0,HeadStill1,4,10,1
3187,pong_constant_velocity,0.47948676347732544,0.5134626626968384,0.5765606164932251,0.5217298269271851,0.5211004734039306,0.5789057075977325,0.22093039751052856,0.3542310297489166,0.015872645448102397,0.012262177561355479,0.07874578685265943,0.978125,0.5916666666666667,4,-3.0,1781103164126,106.28945922851562,0,0,0,HeadStill1,4,10,1
3188,pong_constant_velocity,0.4796617031097412,0.5132054686546326,0.5766282677650452,0.5215393304824829,0.5212086379528046,0.5787151753902435,0.22102048993110657,0.3544473350048065,0.016357193970996265,0.011894238754510005,0.07927364817283211,0.984375,0.5854166666666667,-4,-3.0,1781103164154,106.31897616386414,1,0,1,HeadStill1,4,10,1
3189,pong_constant_velocity,0.4796925187110901,0.5128272175788879,0.5766282677650452,0.5211388468742371,0.5213085532188415,0.5784395396709442,0.22102683782577515,0.3544711172580719,0.016692532660592764,0.010965499887044618,0.07925891212403113,0.978125,0.5791666666666667,-4,-3.0,1781103164189,106.35923361778259,0,0,0,HeadStill1,4,10,1
3190,pong_constant_velocity,0.4799743592739105,0.5125074982643127,0.5766645669937134,0.5208532810211182,0.5215015649795532,0.5781676530838012,0.22125595808029175,0.35424983501434326,0.017436549365190585,0.01068812311490233,0.07979054199640288,0.971875,0.5729166666666666,-4,-3.0,1781103164236,106.39918160438538,0,0,0,HeadStill1,4,10,1
3191,pong_constant_velocity,0.48003655672073364,0.5124183893203735,0.5766801238059998,0.5207765102386475,0.5215501427650452,0.578109884262085,0.22128742933273315,0.3543422222137451,0.01766706073150609,0.010674234416327607,0.07995918472499373,0.965625,0.5666666666666667,-4,-3.0,1781103164250,106.41466569900513,0,0,0,HeadStill1,4,10,1
3192,pong_constant_velocity,0.4800426959991455,0.5123368501663208,0.5766819715499878,0.5206676721572876,0.5216112673282624,0.5780217409133911,0.22126391530036926,0.35419321060180664,0.017865250791816428,0.01047459803957205,0.07971640224189937,0.959375,0.5604166666666667,-4,-3.0,1781103164267,106.43739748001099,0,0,0,HeadStill1,4,10,1
3193,pong_constant_velocity,0.4801971912384033,0.5121117234230042,0.5766826272010803,0.5204612612724304,0.5216775059700012,0.5778890371322631,0.22129762172698975,0.35423678159713745,0.01800332798421012,0.010594879075877315,0.0801690045916014,0.953125,0.5541666666666667,-4,-3.0,1781103164302,106.47648477554321,0,0,0,HeadStill1,4,10,1
3194,pong_constant_velocity,0.48021015524864197,0.5119837522506714,0.5766595602035522,0.5202922224998474,0.5217058002948761,0.5777207136154174,0.22125926613807678,0.3540826439857483,0.017923005877108586,0.01048620146280099,0.08008191865314947,0.946875,0.5479166666666667,-4,-3.0,1781103164336,106.51201891899109,0,0,0,HeadStill1,4,10,1
3195,pong_constant_velocity,0.4802400469779968,0.5118974447250366,0.576677680015564,0.520254373550415,0.52174471616745,0.5776525199413299,0.22130656242370605,0.35418185591697693,0.017650585471010862,0.01045065826369776,0.0806307429878486,0.940625,0.5416666666666666,-4,-3.0,1781103164368,106.54298400878906,0,0,0,HeadStill1,4,10,1
3196,pong_constant_velocity,0.48027071356773376,0.5118032097816467,0.5767529606819153,0.5200713276863098,0.5217595398426056,0.577537226676941,0.2212839424610138,0.3544081449508667,0.017512929530372628,0.010825966173459657,0.07985401709610071,0.934375,0.5354166666666667,-4,-3.0,1781103164428,106.60134887695312,0,0,0,HeadStill1,4,10,1
3197,pong_constant_velocity,0.4801785945892334,0.5117532014846802,0.576751172542572,0.5199810862541199,0.5217760920524597,0.5774997234344482,0.22124052047729492,0.3544984459877014,0.017364082116493346,0.010898282084043085,0.07946784245843333,0.928125,0.5291666666666667,-4,-3.0,1781103164458,106.62396931648254,0,0,0,HeadStill1,4,10,1
3198,pong_constant_velocity,0.4801747798919678,0.5116520524024963,0.5767545700073242,0.5198536515235901,0.5217809438705444,0.5774563848972321,0.22121065855026245,0.3545430600643158,0.01729111559052504,0.010495153570914314,0.07925274907311262,0.921875,0.5229166666666667,-4,-3.0,1781103164491,106.65493130683899,0,0,0,HeadStill1,4,10,1
3199,pong_constant_velocity,0.48017412424087524,0.5116282105445862,0.5767565965652466,0.5198348164558411,0.5217833459377289,0.5774356961250305,0.22120001912117004,0.3545149564743042,0.01711322766264259,0.010374469507415716,0.07931564611911535,0.915625,0.5166666666666667,-4,-3.0,1781103164524,106.68796133995056,0,0,0,HeadStill1,4,10,1
3200,pong_constant_velocity,0.48015493154525757,0.511626660823822,0.5767496228218079,0.5198222398757935,0.5217779636383056,0.5774153232574463,0.22120565176010132,0.3544842004776001,0.01677873688266511,0.010298359344760224,0.07920081552523994,0.909375,0.5104166666666666,-4,-3.0,1781103164557,106.72200989723206,0,0,0,HeadStill1,4,10,1
3201,pong_constant_velocity,0.4801514148712158,0.5116101503372192,0.5767200589179993,0.5197845697402954,0.5217755675315857,0.5773921012878418,0.22116386890411377,0.3544769883155823,0.016609289171257674,0.010262837395540073,0.07908863733773706,0.903125,0.5041666666666667,-4,-3.0,1781103164590,106.76210618019104,0,0,0,HeadStill1,4,10,1
3202,pong_constant_velocity,0.4799691140651703,0.5116098523139954,0.5767118334770203,0.5197593569755554,0.5217783808708191,0.5774106323719025,0.22115343809127808,0.3544061481952667,0.01662287462142947,0.010225324016849457,0.07883850928283723,0.896875,0.4979166666666667,-4,-3.0,1781103164638,106.8028576374054,0,0,0,HeadStill1,4,10,1
3203,pong_constant_velocity,0.4799560606479645,0.5116086006164551,0.5766843557357788,0.5197528004646301,0.5217801094055176,0.5774197220802307,0.2211512327194214,0.3543831706047058,0.01661616763271561,0.010216105690916067,0.0788236313402531,0.890625,0.49166666666666664,-4,-3.0,1781103164656,106.82743740081787,0,0,0,HeadStill1,4,10,1
3204,pong_constant_velocity,0.4799458384513855,0.5115975737571716,0.5766472220420837,0.5197262763977051,0.5217665314674378,0.5774129390716553,0.22111636400222778,0.3543943166732788,0.016102710799772598,0.010175167136189715,0.07879463910031045,0.884375,0.48541666666666666,-4,-3.0,1781103164687,106.85991597175598,0,0,0,HeadStill1,4,10,1
3205,pong_constant_velocity,0.4799111485481262,0.5115969777107239,0.5765546560287476,0.5196978449821472,0.5217110931873321,0.5774022459983825,0.22093328833580017,0.3543601632118225,0.015084191353071126,0.010227702219799344,0.07862663049329995,0.878125,0.4791666666666667,-4,-3.0,1781103164718,106.88539218902588,0,0,0,HeadStill1,4,10,1
3206,pong_constant_velocity,0.47949275374412537,0.5115910172462463,0.5761688947677612,0.5196529030799866,0.5216319561004639,0.5774112284183502,0.22089815139770508,0.3543838560581207,0.014529731876690476,0.010296103429534017,0.07852155837351421,0.871875,0.47291666666666665,-4,-3.0,1781103164750,106.91853260993958,0,0,0,HeadStill1,4,10,1
3207,pong_constant_velocity,0.4790657162666321,0.5115569233894348,0.5755814909934998,0.5195416212081909,0.5214741349220275,0.57741020321846,0.22087538242340088,0.35431715846061707,0.013059162786580794,0.01020846232257942,0.07826372429557338,0.865625,0.4666666666666667,-4,-3.0,1781103164781,106.95130801200867,0,0,0,HeadStill1,4,10,1
3208,pong_constant_velocity,0.478078693151474,0.5114507079124451,0.5746511220932007,0.5191966891288757,0.5209516882896423,0.5773490369319916,0.22081512212753296,0.3541102111339569,0.008429781602267197,0.01002792719420951,0.0778594155309147,0.859375,0.46041666666666664,-4,-3.0,1781103164829,106.99913048744202,0,0,0,HeadStill1,4,10,1
3209,pong_constant_velocity,0.4774843752384186,0.5113972425460815,0.5742675065994263,0.5190475583076477,0.520552933216095,0.5773661315441132,0.22073012590408325,0.3541373908519745,0.005165615919261986,0.01005408706088819,0.07749527623286656,0.853125,0.45416666666666666,-4,-3.0,1781103164862,107.03453040122986,0,0,0,HeadStill1,4,10,1
3210,pong_constant_velocity,0.4771665930747986,0.5113217234611511,0.5739545822143555,0.5189059972763062,0.5203384280204773,0.5773140847682953,0.220706045627594,0.3541822135448456,0.003085340332658805,0.010100103640214221,0.07723239756239995,0.846875,0.4479166666666667,-4,-3.0,1781103164892,107.0630395412445,0,0,0,HeadStill1,4,10,1
3211,pong_constant_velocity,0.47699469327926636,0.5111708641052246,0.5737169981002808,0.518738329410553,0.5201678812503815,0.5772747039794922,0.22065141797065735,0.35429006814956665,0.0018334422183752658,0.010093622124222388,0.07737460333133694,0.840625,0.44166666666666665,-4,-3.0,1781103164928,107.09862995147705,0,0,0,HeadStill1,4,10,1
3212,pong_constant_velocity,0.47679537534713745,0.5110263228416443,0.5736849904060364,0.5186049342155457,0.5200622260570527,0.5772202908992767,0.22061648964881897,0.3543930947780609,0.0007076509379532576,0.010258245014341806,0.07721382135947603,0.834375,0.4354166666666667,-4,-3.0,1781103164956,107.12500619888306,0,0,0,HeadStill1,4,10,1
3213,pong_constant_velocity,0.4767037332057953,0.5109393000602722,0.5736194849014282,0.5185301899909973,0.5199944376945496,0.5771581768989563,0.22058266401290894,0.3544447422027588,0.00018739378879436484,0.010303878050568762,0.07732677173026913,0.828125,0.42916666666666664,-4,-3.0,1781103164989,107.16137886047363,0,0,0,HeadStill1,4,10,1
3214,pong_constant_velocity,0.4766819477081299,0.5108213424682617,0.5736339688301086,0.5184172987937927,0.5199793159961701,0.5770546734333039,0.22053155303001404,0.35444173216819763,-0.0004514304486965951,0.010942613656954278,0.07708370956418308,0.821875,0.42291666666666666,-4,-3.0,1781103165034,107.197913646698,0,0,0,HeadStill1,4,10,1
3215,pong_constant_velocity,0.4766957759857178,0.5108072757720947,0.5736256837844849,0.5183933973312378,0.5199713468551636,0.5770343959331512,0.22053444385528564,0.35446783900260925,-0.0005318985046841123,0.011075993400687928,0.07696508540866524,0.815625,0.4166666666666667,-4,-3.0,1781103165048,107.21265244483948,0,0,0,HeadStill1,4,10,1
3216,pong_constant_velocity,0.4767245650291443,0.5107256770133972,0.5736388564109802,0.5182634592056274,0.5200001895427704,0.5770066559314728,0.2205962836742401,0.3545299470424652,-0.0007825605651890852,0.0110347122755274,0.07659927869788188,0.809375,0.41041666666666665,-4,-3.0,1781103165067,107.23031234741211,0,0,0,HeadStill1,4,10,1
