leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y
0.44415053725242615,0.5040872097015381,0.5670152306556702,0.5064147710800171,0.5009843587875367,0.5816271185874939,0.2819969058036804,0.4566008448600769,0.03311211735564685,0.03212855416186769,0.01502090567888657,0.74375,0.31875
0.44291171431541443,0.504074215888977,0.5655063390731812,0.5066728591918945,0.49948861002922057,0.5816318452358246,0.28209197521209717,0.4564635455608368,0.02764838302218725,0.03428210003998988,0.01521397676909399,0.74375,0.31875
0.44032055139541626,0.5053037405014038,0.5638960599899292,0.5077483057975769,0.49755091071128843,0.5828208982944488,0.2824191749095917,0.4562252461910248,0.02180861644408777,0.037510274601902656,0.013417012481923164,0.74375,0.31875
0.4384065568447113,0.513288140296936,0.562351405620575,0.515434205532074,0.4977355718612671,0.5883389174938202,0.2814566195011139,0.45221832394599915,0.01909024422293794,0.04573466107558563,0.0042787399077992,0.56875,0.99375
0.4362928867340088,0.5174793601036072,0.5618637800216675,0.5192754864692688,0.49795128107070924,0.5916408956050873,0.28238940238952637,0.45292356610298157,0.018914842366815347,0.04145620296582492,0.004463500312275261,0.56875,0.99375
0.43588384985923767,0.5156846642494202,0.5613537430763245,0.5174652934074402,0.4975529730319977,0.5894696295261384,0.28157785534858704,0.4519863426685333,0.02001109207747308,0.040041058555090964,0.003980079148538025,0.56875,0.99375
0.43389683961868286,0.5197176337242126,0.5597874522209167,0.5213310122489929,0.49651903510093687,0.5929904401302337,0.28170448541641235,0.45236989855766296,0.014998993909928385,0.04642840790393843,0.003065016583229408,0.56875,0.99375
0.4324098527431488,0.5214343070983887,0.559099555015564,0.5222635865211487,0.49548580050468444,0.594712632894516,0.2825453281402588,0.45294347405433655,0.011281823774071139,0.048613094616548565,0.0035960433053189734,0.56875,0.99375
0.4260668158531189,0.520081102848053,0.5554128885269165,0.5211488604545593,0.49398828744888307,0.5942761123180389,0.28251615166664124,0.4536958634853363,0.008781055541074272,0.04100852057282202,0.0030791288695255392,0.1296875,0.8416666666666667
0.422295480966568,0.5201864242553711,0.5511258840560913,0.5200517773628235,0.4911943018436432,0.593804907798767,0.28303056955337524,0.453128457069397,-0.004125017242414128,0.03426940028417962,0.010075665045654462,0.1296875,0.8416666666666667
0.4220007359981537,0.5199182033538818,0.5498875975608826,0.5199313759803772,0.49025065898895265,0.5937986433506012,0.282224178314209,0.45294055342674255,-0.004100794604193172,0.0357977145001011,0.010120309291527664,0.1296875,0.8416666666666667
0.4220432639122009,0.5187870264053345,0.5501517653465271,0.5185953378677368,0.4905410587787628,0.592627888917923,0.28209078311920166,0.4532615840435028,-0.004398653791135627,0.03484119696744052,0.009101200896213173,0.1296875,0.8416666666666667
0.4230349659919739,0.5171095728874207,0.5503641963005066,0.5181031227111816,0.49061556458473204,0.5917754828929901,0.28215035796165466,0.4520653188228607,-0.0010554645707715796,0.037405443214177526,0.001957563531847695,0.1296875,0.8416666666666667
0.4224165976047516,0.5168555378913879,0.5488572716712952,0.5171360373497009,0.4895952522754669,0.5935299217700958,0.28189152479171753,0.4526645839214325,-0.0010939123834011193,0.038759316587906316,0.004841130759794924,0.128125,0.30833333333333335
0.4237958490848541,0.5137653946876526,0.5488364696502686,0.515455961227417,0.4898373305797577,0.5920720398426056,0.2802499234676361,0.4544121325016022,-0.0038075202259723827,0.0531846085870502,0.005047986903152127,0.128125,0.30833333333333335
0.42341262102127075,0.5135376453399658,0.5485683679580688,0.5152066349983215,0.48956676125526427,0.592093163728714,0.2800726294517517,0.4546806514263153,-0.005838782729095421,0.05505998701803573,0.004880920590785394,0.128125,0.30833333333333335
0.423571914434433,0.5130954384803772,0.5488166809082031,0.5149844288825989,0.48974242210388186,0.5919524073600769,0.28003373742103577,0.4554121494293213,-0.006212343847993263,0.05563370585460624,0.006516412519028395,0.128125,0.30833333333333335
0.42354902625083923,0.512708842754364,0.5487732291221619,0.5145876407623291,0.4897874116897583,0.5917188823223114,0.2798687219619751,0.4558660089969635,-0.0058429302779859004,0.05461537330044962,0.006103604009586218,0.128125,0.30833333333333335
0.4234387278556824,0.512420117855072,0.5485828518867493,0.5142270922660828,0.48957515358924864,0.5912027895450592,0.28019416332244873,0.4557025730609894,-0.005354744369030637,0.05503336932219752,0.005851641855370499,0.64375,0.5229166666666667
0.4318677484989166,0.5140534043312073,0.5561617612838745,0.5157328844070435,0.4908588767051697,0.5910693228244781,0.28039079904556274,0.4550965130329132,-0.005690580945402352,0.043590077734822784,0.007655904292283288,0.64375,0.5229166666666667
0.4320647716522217,0.5143754482269287,0.5562963485717773,0.5159745812416077,0.4911734938621521,0.5913134157657624,0.28076595067977905,0.45502737164497375,-0.004588819249709848,0.03931813113346478,0.00788660578127834,0.64375,0.5229166666666667
0.4322541356086731,0.5143849849700928,0.5563443899154663,0.5160484313964844,0.4914273500442505,0.5913036048412323,0.28068506717681885,0.4547969400882721,-0.003573283636794522,0.03867188608359136,0.008250456672435034,0.64375,0.5229166666666667
0.4335523545742035,0.5138741135597229,0.5571038722991943,0.5155853033065796,0.4922528207302094,0.5906028985977173,0.2806547284126282,0.45405739545822144,-0.003791356463326187,0.037555827986986826,0.009873606736527813,0.64375,0.5229166666666667
0.43660488724708557,0.5075539946556091,0.5618379712104797,0.5092950463294983,0.4923753499984741,0.5867337584495544,0.28106585144996643,0.45889562368392944,-0.00046628116515684174,0.040280278285816935,0.008319609494914896,0.840625,0.09791666666666667
0.43670621514320374,0.5071998238563538,0.5619233846664429,0.508958637714386,0.49249505400657656,0.5863902509212494,0.2810167074203491,0.45931437611579895,-3.9239159068763554e-05,0.03941144558930026,0.00879451010000823,0.840625,0.09791666666666667
0.4368651509284973,0.506672739982605,0.5620236396789551,0.5085471272468567,0.49271082878112793,0.585683411359787,0.2813223600387573,0.4589554965496063,0.002063538204748246,0.03936622430493628,0.01036190554962026,0.840625,0.09791666666666667
