head_condition:,leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y
LEFT,0.35064560174942017,0.5054267048835754,0.4452873766422272,0.49868449568748474,0.41110423803329466,0.5734211385250092,0.21838676929473877,0.41228505969047546,-0.5521828794390273,0.028539088972950755,0.055005208057841454,0.6859375,0.2604166666666667
RIGHT,0.537951648235321,0.5176334977149963,0.6383902430534363,0.5290623307228088,0.5834594190120697,0.5919320583343506,0.2294100821018219,0.4152194857597351,0.4423398471626357,0.0584730443036094,0.10478886859994845,0.6859375,0.2604166666666667
UP,0.4473520815372467,0.46154895424842834,0.5591230392456055,0.4657808840274811,0.5016599118709564,0.5343635618686676,0.2554766535758972,0.39495548605918884,-0.006173435736704908,-0.037682719201732925,0.03126264015443928,0.6859375,0.2604166666666667
DOWN,0.4380338788032532,0.6259114742279053,0.5707906484603882,0.6244099736213684,0.5036108791828156,0.6871437191963196,0.2734690010547638,0.4023973345756531,0.0036931279170218014,0.1868282490560437,0.020002727661062227,0.6859375,0.2604166666666667
CENTER,0.4381859302520752,0.5038402080535889,0.5570752620697021,0.505634605884552,0.49737433791160585,0.5777051508426666,0.2722555994987488,0.4365170896053314,-0.010549969338994254,0.04016209234289175,0.007627390640392063,0.175,0.6625
LEFT,0.3467577397823334,0.5179253816604614,0.444166362285614,0.5148048996925354,0.408398962020874,0.5886930227279663,0.21909663081169128,0.4179675579071045,-0.5647476632157922,0.03922603778600329,0.022262195876405416,0.175,0.6625
RIGHT,0.5465232729911804,0.5117543339729309,0.6393774747848511,0.5267006158828735,0.5892488360404968,0.587524551153183,0.21437257528305054,0.40786609053611755,0.5302362664479401,0.043295034274789444,0.1505165709597691,0.175,0.6625
UP,0.44613879919052124,0.43623584508895874,0.5548418760299683,0.4417167007923126,0.5011253893375397,0.5060366630554199,0.24489116668701172,0.374418169260025,0.01159350940662884,-0.04409228274313563,0.04130347798565557,0.175,0.6625
DOWN,0.4407176375389099,0.5552785396575928,0.5579343438148499,0.5566745400428772,0.5016998291015625,0.6146775960922242,0.2546101212501526,0.38141119480133057,-0.016389806372199587,0.13923605153165688,0.0012477331366751048,0.175,0.6625
CENTER,0.457853227853775,0.4784848988056183,0.569489598274231,0.48335301876068115,0.5089720249176025,0.5501367688179016,0.2533338665962219,0.40845203399658203,-0.001604028198898085,0.03777247701923683,0.03679588647339608,0.7078125,0.3104166666666667
LEFT,0.3814726769924164,0.4921624958515167,0.48293033242225647,0.48877471685409546,0.43290236592292786,0.5580608487129212,0.21538156270980835,0.39407509565353394,-0.4496978416788363,0.04450884922490159,0.02841821802646824,0.7078125,0.3104166666666667
RIGHT,0.5191797018051147,0.4914592206478119,0.6159480214118958,0.49753862619400024,0.5603592336177826,0.5602628529071808,0.2351260483264923,0.39426448941230774,0.2926028715811771,0.04392595054576119,0.04874877057440545,0.7078125,0.3104166666666667
UP,0.46268337965011597,0.4475307762622833,0.570050060749054,0.4555065929889679,0.5150818884372711,0.5203776717185974,0.24537834525108337,0.3845027685165405,0.02698908888543688,-0.040832685618688656,0.06655502887463476,0.7078125,0.3104166666666667
DOWN,0.46087923645973206,0.5451027154922485,0.5744065046310425,0.5483285784721375,0.5145817875862122,0.6090660393238068,0.2550826072692871,0.3981291353702545,-0.003749203192091927,0.1165182161505089,0.02000557723578933,0.7078125,0.3104166666666667
CENTER,0.455625057220459,0.47995662689208984,0.566865086555481,0.4843052327632904,0.510315203666687,0.5504231512546539,0.25253719091415405,0.40339043736457825,-0.0038071727933184653,0.017189602451679605,0.031572615421866373,0.440625,0.84375
LEFT,0.3917119801044464,0.48949751257896423,0.48906055092811584,0.48698413372039795,0.4430776655673981,0.5575547277927398,0.21851515769958496,0.39663949608802795,-0.455646718725962,0.02751342267078708,0.014645774642694828,0.440625,0.84375
RIGHT,0.5735758543014526,0.4895804226398468,0.6663996577262878,0.5254625678062439,0.6074543356895447,0.5736175954341889,0.21478241682052612,0.388972669839859,0.3718714365756604,0.03868663046668736,0.36141573108616726,0.440625,0.84375
UP,0.47049862146377563,0.43584200739860535,0.572432816028595,0.44338810443878174,0.5186918377876282,0.5019506216049194,0.23453205823898315,0.34762734174728394,-0.01059254675275332,-0.07038958927982643,0.06786266825341275,0.440625,0.84375
DOWN,0.467742383480072,0.527267336845398,0.5803218483924866,0.534913957118988,0.5208314180374145,0.5946045935153961,0.2508286237716675,0.40176358819007874,-0.019137608757746175,0.09589936880556406,0.065585921570958,0.440625,0.84375
CENTER,0.48734554648399353,0.47683557868003845,0.5952973365783691,0.49060115218162537,0.5318880200386047,0.5502220571041108,0.24683409929275513,0.40294089913368225,0.0604542560119811,0.020438553353204957,0.11603006489027336,0.996875,0.6541666666666667
LEFT,0.4001765847206116,0.48677921295166016,0.49657726287841797,0.48894426226615906,0.4496111750602722,0.55650674700737,0.21586093306541443,0.39353808760643005,-0.45969165650410854,0.036797383586620984,0.034013152100028775,0.996875,0.6541666666666667
RIGHT,0.5793795585632324,0.49804285168647766,0.6675634384155273,0.5248795747756958,0.6081764817237854,0.5732719361782074,0.2046213150024414,0.3830256760120392,0.47223487726101204,0.037184930621654226,0.2849436069119025,0.996875,0.6541666666666667
UP,0.5031041502952576,0.44173672795295715,0.6042746305465698,0.46423542499542236,0.5497134268283844,0.5183103322982788,0.2308264672756195,0.37056222558021545,0.12269860589411499,-0.04493077652775594,0.2095671373662503,0.996875,0.6541666666666667
DOWN,0.49492865800857544,0.5288364291191101,0.6037039756774902,0.5432072877883911,0.5430335104465485,0.5990354835987091,0.24594029784202576,0.3954010307788849,0.05557343590406024,0.10711732474429726,0.12154580792055233,0.996875,0.6541666666666667
CENTER,0.4581838548183441,0.4730731248855591,0.5671015977859497,0.4776705801486969,0.5144527792930603,0.5440631210803986,0.24943876266479492,0.3981505334377289,-0.01910756034570101,0.01845200290575061,0.037325344363062854,0.0984375,0.325
LEFT,0.3979108929634094,0.4833141565322876,0.4918991029262543,0.48122638463974,0.4492814302444458,0.5495293855667114,0.21281129121780396,0.3889161944389343,-0.4578124855582639,0.024555891855408126,0.007662872112173984,0.0984375,0.325
RIGHT,0.5249443054199219,0.4889155626296997,0.6255100965499878,0.49937140941619873,0.5708583235740662,0.5592162907123566,0.2357085943222046,0.3912324607372284,0.28389084529302316,0.03514961588892639,0.09493515182477666,0.0984375,0.325
UP,0.47232574224472046,0.4447203278541565,0.579738974571228,0.4545762836933136,0.5237318873405457,0.5154312372207641,0.2426387071609497,0.3676246106624603,-0.016193369267284433,-0.04415389485656566,0.08713918899248453,0.0984375,0.325
DOWN,0.4609120786190033,0.5257006287574768,0.5736070871353149,0.535834550857544,0.5176632165908813,0.5942426383495331,0.2570134997367859,0.4003143608570099,-0.0215969680686628,0.09501161415067433,0.07902738486457922,0.0984375,0.325
CENTER,0.46312204003334045,0.4814675748348236,0.5707799792289734,0.48671403527259827,0.514768660068512,0.5517446458339691,0.2470586895942688,0.3959943950176239,-0.03548396280106163,0.027441064885164984,0.04389483085947159,0.0796875,0.6479166666666667
LEFT,0.39267218112945557,0.49262750148773193,0.4821940064430237,0.4899597465991974,0.4446344316005707,0.556724739074707,0.20855110883712769,0.3876113295555115,-0.4929266482361492,0.03515333369521542,0.01212111101997289,0.0796875,0.6479166666666667
RIGHT,0.5207677483558655,0.49105408787727356,0.6207954287528992,0.5011748671531677,0.5653545618057251,0.5613924622535705,0.23687267303466797,0.389509916305542,0.26319530837953287,0.03624772987832087,0.08902678272655394,0.0796875,0.6479166666666667
UP,0.46608322858810425,0.4391452968120575,0.5709201097488403,0.44485384225845337,0.5176360785961152,0.5075938642024994,0.23713979125022888,0.3592330515384674,-0.013627404789011461,-0.053965903539123276,0.05013131401246665,0.0796875,0.6479166666666667
DOWN,0.4656454622745514,0.532849907875061,0.5775620341300964,0.539677083492279,0.5196345806121826,0.5984619915485382,0.2514035701751709,0.3935352861881256,-0.007851389759526888,0.10318952433624214,0.053087083382841925,0.0796875,0.6479166666666667
CENTER,0.45749631524086,0.48661985993385315,0.5683048963546753,0.4889378845691681,0.5152387142181396,0.5553394138813019,0.2513014078140259,0.3939743936061859,-0.023434242427548622,0.03881600083270378,0.01877602572712434,0.040625,0.22083333333333333
LEFT,0.39325636625289917,0.48206180334091187,0.48295387625694275,0.4821971654891968,0.4423532783985138,0.5493670284748078,0.2099117636680603,0.38392767310142517,-0.4967126998482282,0.027032654827585538,0.016584228374010003,0.040625,0.22083333333333333
RIGHT,0.5345855355262756,0.4842446744441986,0.6315022706985474,0.4990673363208771,0.5806907832622528,0.5572895646095276,0.22547271847724915,0.38613325357437134,0.3245621733822089,0.03274631184607056,0.1404986605441385,0.040625,0.22083333333333333
UP,0.46650734543800354,0.4488412141799927,0.5721832513809204,0.4537404179573059,0.5193619847297668,0.5181550979614258,0.2389153242111206,0.37068265676498413,-0.02562161736022996,-0.02205595637771399,0.042507915351327225,0.040625,0.22083333333333333
DOWN,0.46035632491111755,0.5401479601860046,0.5749718546867371,0.546337366104126,0.5192306995391845,0.6060627400875092,0.256639301776886,0.3959966003894806,-0.025221143263116995,0.11371026972010638,0.04695866024759593,0.040625,0.22083333333333333
CENTER,0.46316614747047424,0.48155057430267334,0.5720652341842651,0.48539990186691284,0.5195102155208587,0.552631950378418,0.24910321831703186,0.3976869583129883,-0.029088114554292346,0.03473744319612475,0.033352897588332105,0.109375,0.05625
LEFT,0.3993730843067169,0.4830542504787445,0.4911882281303406,0.48108217120170593,0.4493680357933044,0.5495568871498108,0.20984315872192383,0.3840632438659668,-0.4987283359806214,0.022180450661068062,0.0022628254864167476,0.109375,0.05625
RIGHT,0.5309890508651733,0.4853217303752899,0.6288684010505676,0.4983072876930237,0.5752672851085663,0.5568046927452087,0.23050907254219055,0.3830118775367737,0.2851219474669734,0.02284148784141859,0.12056476530831413,0.109375,0.05625
UP,0.4547975957393646,0.4451940655708313,0.5615024566650391,0.4461461007595062,0.5104354321956635,0.51143519282341,0.24181720614433289,0.3623354434967041,-0.05994382082708747,-0.04184016068485173,0.010093528153313965,0.109375,0.05625
DOWN,0.4688475728034973,0.5303680300712585,0.580020546913147,0.5389377474784851,0.5226442635059356,0.5968031466007233,0.2527413070201874,0.3966815173625946,-0.017704485453902918,0.105001734355099,0.06823071661036753,0.109375,0.05625
CENTER,0.46282052993774414,0.4837833344936371,0.5713835954666138,0.4870510697364807,0.5164648175239563,0.5533326864242554,0.24921947717666626,0.3988964557647705,-0.02310420263612749,0.039822352971412824,0.02670597008526569,0.0484375,0.28125
LEFT,0.39561790227890015,0.4888700842857361,0.4854457974433899,0.4872093200683594,0.44589330554008483,0.553986132144928,0.21087601780891418,0.384931743144989,-0.4883602265460211,0.03172280381035673,0.0015532900542570608,0.0484375,0.28125
RIGHT,0.5446562170982361,0.4912165701389313,0.6363414525985718,0.5069226622581482,0.5855364620685577,0.5618704617023468,0.2195131480693817,0.38079163432121277,0.38777674279176594,0.03282612443822992,0.15282932443814504,0.0484375,0.28125
UP,0.49167609214782715,0.43708354234695435,0.5955594182014465,0.4527115523815155,0.5457870244979859,0.5092526972293854,0.2324846386909485,0.36042651534080505,0.10351190697471699,-0.0571871852495641,0.14203367671225786,0.0484375,0.28125
DOWN,0.47466593980789185,0.5460062026977539,0.5853701829910278,0.5511711239814758,0.5271776020526886,0.6075774967670441,0.24885335564613342,0.3796418607234955,0.0016050642546651653,0.12145897997019625,0.035520135603054004,0.0484375,0.28125
CENTER,0.4727024435997009,0.48454549908638,0.5821407437324524,0.490349143743515,0.5258943140506744,0.5549537301063537,0.24766972661018372,0.39768701791763306,-0.010106532560279467,0.027343418043036347,0.051063026125215336,0.2390625,0.5041666666666667
LEFT,0.396852046251297,0.49055054783821106,0.4855688214302063,0.4891689717769623,0.4447470545768738,0.555036586523056,0.20286107063293457,0.3773416578769684,-0.5254411413850206,0.028486587473744194,0.0013253084669382195,0.2390625,0.5041666666666667
RIGHT,0.5514266490936279,0.48969563841819763,0.6427489519119263,0.5026456713676453,0.5943069398403168,0.5592185318470001,0.21193161606788635,0.37968507409095764,0.4338667139157771,0.02734986656715947,0.13840304668487122,0.2390625,0.5041666666666667
UP,0.47453221678733826,0.44925636053085327,0.5787550210952759,0.4537033438682556,0.5278476357460022,0.516479206085205,0.23725742101669312,0.3636820912361145,0.016706992228902814,-0.04030673729544824,0.03772153227001117,0.2390625,0.5041666666666667
DOWN,0.465482234954834,0.5366594195365906,0.5757750272750854,0.542770266532898,0.5210854649543762,0.6004007935523987,0.25158339738845825,0.3918710947036743,-0.012703663629456399,0.10729019032000275,0.04764739093627213,0.2390625,0.5041666666666667
CENTER,0.46590977907180786,0.4687062203884125,0.5734566450119019,0.472636878490448,0.5206856191158294,0.5392303109169007,0.24568435549736023,0.39244717359542847,-0.014440490361300658,0.011739291096783483,0.03372882857504685,0.359375,0.17708333333333334
LEFT,0.3973352909088135,0.48408177495002747,0.4875097870826721,0.4822043776512146,0.44445528984069826,0.5500644505023956,0.2068769633769989,0.3824324309825897,-0.4997795909582737,0.027681819857277374,0.0034675159378968414,0.359375,0.17708333333333334
RIGHT,0.5425978899002075,0.49171653389930725,0.6365164518356323,0.500598132610321,0.5873400032520294,0.5598258256912232,0.22180035710334778,0.3825951814651489,0.38622115088106834,0.033982553348075255,0.08389745561279524,0.359375,0.17708333333333334
UP,0.482933908700943,0.44272640347480774,0.5815846920013428,0.4503079950809479,0.5311207413673401,0.508160799741745,0.2271960973739624,0.3441806137561798,0.02604180057391444,-0.06156972356832342,0.06807694565120624,0.359375,0.17708333333333334
DOWN,0.47231078147888184,0.5743955373764038,0.5880921483039856,0.5800603628158569,0.5268962144851684,0.6348916053771972,0.25403785705566406,0.3716949224472046,0.005574080817484927,0.14489610818206397,0.03624796841786679,0.359375,0.17708333333333334
CENTER,0.476580947637558,0.476339191198349,0.5840141773223877,0.48209258913993835,0.526608020067215,0.546786504983902,0.246392160654068,0.3972248136997223,0.008949508493992597,0.021325223186469032,0.049614558479147766,0.775,0.32708333333333334
LEFT,0.3910123109817505,0.487284392118454,0.48148638010025024,0.4838997423648834,0.43930092453956604,0.5512459933757782,0.2056613266468048,0.3854469358921051,-0.5118727420350743,0.029293375867991325,0.020925928563696582,0.775,0.32708333333333334
RIGHT,0.5525935888290405,0.4911678731441498,0.6440772414207458,0.5045358538627625,0.5938580393791199,0.5604432404041291,0.21550971269607544,0.38287439942359924,0.43370685737818315,0.03306578206982056,0.14277674464180315,0.775,0.32708333333333334
UP,0.4881642460823059,0.4490039050579071,0.5885883569717407,0.45977285504341125,0.535631138086319,0.5183094799518585,0.232850581407547,0.36589697003364563,0.0792990014679063,-0.03869736138526968,0.09783764716324926,0.775,0.32708333333333334
DOWN,0.4680876135826111,0.5920106172561646,0.5844924449920654,0.5956725478172302,0.5238869190216064,0.6504754424095154,0.2536054253578186,0.3645590543746948,0.006363294289522428,0.17305551113862236,0.020865684021778998,0.775,0.32708333333333334
CENTER,0.4829108715057373,0.4756641983985901,0.5879000425338745,0.4841943085193634,0.5323707103729248,0.544886726140976,0.24583226442337036,0.38878491520881653,0.042275313556143335,0.020508327151743323,0.07413255098821696,0.996875,0.825
LEFT,0.4048958420753479,0.4904012680053711,0.500209629535675,0.49087655544281006,0.4536291122436523,0.5571995317935944,0.21363165974617004,0.38522472977638245,-0.4373049830998722,0.04677693333829491,0.018439678242484235,0.996875,0.825
RIGHT,0.5563611388206482,0.49347585439682007,0.6475886106491089,0.5082379579544067,0.5921415686607361,0.5614695489406586,0.2191789150238037,0.37949874997138977,0.3715959264790825,0.03680363346085418,0.1492112631176713,0.996875,0.825
UP,0.4682791829109192,0.43738052248954773,0.5690587759017944,0.4436589181423187,0.5169113278388977,0.5027017176151276,0.22874456644058228,0.34350067377090454,-0.02334590250350666,-0.060347198543810196,0.04552532231619914,0.996875,0.825
DOWN,0.48839887976646423,0.5348684191703796,0.5966704487800598,0.5414825677871704,0.5390466690063477,0.5996454656124115,0.24402964115142822,0.38865211606025696,0.05550277005806839,0.1081406634352685,0.05026479845405376,0.996875,0.825
CENTER,0.4702325463294983,0.4796791970729828,0.5771248936653137,0.48287010192871094,0.5230680048465729,0.5484142243862152,0.24548855423927307,0.39188632369041443,-0.005821314425032981,0.015973164958150952,0.03010660991959656,0.2921875,0.9
LEFT,0.3910976052284241,0.49647119641304016,0.4790647625923157,0.4926857054233551,0.444148588180542,0.5580759465694427,0.20012682676315308,0.3799714744091034,-0.5330882057296777,0.03791073330432879,0.031178057203908455,0.2921875,0.9
RIGHT,0.5952452421188354,0.4890231788158417,0.6782791018486023,0.5103886127471924,0.6262497484683991,0.5587316393852234,0.19008329510688782,0.3664461374282837,0.5571031948670905,0.025996975249945268,0.23720078080860318,0.2921875,0.9
UP,0.493090957403183,0.4562920033931732,0.5957964062690735,0.4665217101573944,0.5423376679420471,0.5270947515964508,0.23760896921157837,0.37899938225746155,0.059220974624581424,-0.01934854061563835,0.09195712477140164,0.2921875,0.9
DOWN,0.4836190640926361,0.5355059504508972,0.5932343006134033,0.5436012148857117,0.5342604458332062,0.6000207602977753,0.2514585554599762,0.3885227143764496,0.014376746138007613,0.10434049858940085,0.06625730249139976,0.2921875,0.9
CENTER,0.493166983127594,0.48422911763191223,0.5994116067886353,0.4997791349887848,0.540678083896637,0.5573972582817077,0.24176156520843506,0.3882076144218445,0.003008811943336507,0.0319688508121319,0.14078235273874712,0.4890625,0.8854166666666666
LEFT,0.4205712378025055,0.4850592017173767,0.5139567852020264,0.48879292607307434,0.4669185817241669,0.5517171680927276,0.21219146251678467,0.37973204255104065,-0.428331098303306,0.03329671339593569,0.048416088103739374,0.4890625,0.8854166666666666
RIGHT,0.5727230310440063,0.49266427755355835,0.6610714793205261,0.5140153169631958,0.6066735625267029,0.5640407383441925,0.20504051446914673,0.37240585684776306,0.4675320616893735,0.037132557508814716,0.22674276991023665,0.4890625,0.8854166666666666
UP,0.4802846908569336,0.4369656443595886,0.5814971327781677,0.4438156485557556,0.5312010943889618,0.5036557197570801,0.23023644089698792,0.3483332395553589,0.011706303824513592,-0.06149763640426813,0.06067348087872931,0.4890625,0.8854166666666666
DOWN,0.47956323623657227,0.5492803454399109,0.590251624584198,0.5558031797409058,0.5322362124919892,0.6103045821189881,0.24842074513435364,0.37956780195236206,0.017981932231291336,0.12239421515804344,0.048298087078989464,0.4890625,0.8854166666666666
CENTER,0.4880546033382416,0.4663485586643219,0.5931953191757202,0.4751085937023163,0.535231477022171,0.5368180215358734,0.24328234791755676,0.39064821600914,0.03336123905316064,0.008429789214645522,0.07850094518619966,0.875,0.12291666666666666
LEFT,0.40362006425857544,0.4822952449321747,0.4958372712135315,0.4786824584007263,0.4522706925868988,0.5454606711864471,0.20429018139839172,0.37450578808784485,-0.5002949740190911,0.02124777251972314,0.022187272243491662,0.875,0.12291666666666666
RIGHT,0.556084930896759,0.48513180017471313,0.645818829536438,0.4967252314090729,0.5958128213882447,0.5540966212749481,0.21383148431777954,0.3770577609539032,0.4308141581721183,0.02390487512645275,0.12179907622923263,0.875,0.12291666666666666
UP,0.48314088582992554,0.4322643280029297,0.5821276903152466,0.440912127494812,0.5319080710411072,0.4985413670539856,0.22724586725234985,0.339567095041275,0.03474876283687073,-0.07051674915027505,0.08011629463525333,0.875,0.12291666666666666
DOWN,0.4821670651435852,0.5238539576530457,0.5879710912704468,0.5327661633491516,0.5331024587154388,0.5894549667835236,0.2418813407421112,0.38184526562690735,0.01898174895095495,0.10664911051237762,0.07792419946667985,0.875,0.12291666666666666
CENTER,0.46778422594070435,0.47582653164863586,0.573959469795227,0.47907692193984985,0.5201781690120697,0.5441533625125885,0.24081304669380188,0.3837105333805084,-0.024528346252542434,0.014996168211588971,0.027905129296435172,0.0125,0.74375
LEFT,0.4005616307258606,0.4901241064071655,0.48780426383018494,0.48649194836616516,0.45407016277313234,0.5508133947849274,0.2025119662284851,0.3729686439037323,-0.5035211754695318,0.026143828191228097,0.02809630892690268,0.0125,0.74375
RIGHT,0.5405422449111938,0.4922839403152466,0.6377637982368469,0.5045914053916931,0.5867482781410217,0.5618089199066162,0.2246132493019104,0.3795270323753357,0.30158078327984006,0.04213528364057771,0.1196156577255466,0.0125,0.74375
UP,0.47097960114479065,0.457048624753952,0.574230968952179,0.4605827331542969,0.5231102645397187,0.5224261045455932,0.23886260390281677,0.364291250705719,-0.027088363808452233,-0.02087480711470431,0.028670115594804046,0.0125,0.74375
DOWN,0.480692058801651,0.5419479012489319,0.590701699256897,0.549914538860321,0.5323016107082367,0.606862211227417,0.2504154145717621,0.3903900384902954,-0.0063469445633568015,0.11004360838382707,0.06493926762847,0.0125,0.74375
CENTER,0.4610559344291687,0.4806045889854431,0.5685861110687256,0.4808852970600128,0.5175906777381897,0.5486401498317719,0.2446717619895935,0.3895733058452606,-0.029583710828322465,0.02092880681332668,0.001634359965377417,0.153125,0.24791666666666667
LEFT,0.4120922088623047,0.4861481487751007,0.5064657330513,0.4819624125957489,0.4627208232879639,0.549255120754242,0.21097636222839355,0.37836921215057373,-0.44504189178652026,0.024626881424679527,0.029543525117862995,0.153125,0.24791666666666667
RIGHT,0.5560241341590881,0.48527419567108154,0.6452583074569702,0.509223997592926,0.592279601097107,0.5579473674297333,0.21315503120422363,0.37144795060157776,0.41703838879151534,0.024340596410784097,0.24409782034962146,0.153125,0.24791666666666667
UP,0.47405996918678284,0.4460635185241699,0.5744991302490234,0.45149344205856323,0.5230984032154083,0.5123465478420257,0.23068538308143616,0.35263901948928833,-0.0026219824851492477,-0.04861128600454913,0.04944487772483293,0.153125,0.24791666666666667
DOWN,0.4591240882873535,0.5448279976844788,0.5693021416664124,0.5491356253623962,0.5155543684959412,0.6059860706329345,0.2502133846282959,0.3831902742385864,-0.03288537749018315,0.12213926997389586,0.03206848267706036,0.153125,0.24791666666666667
CENTER,0.4674827456474304,0.47483524680137634,0.5725797414779663,0.4766541123390198,0.5193229198455811,0.5407741367816925,0.23629194498062134,0.3748321831226349,-0.02603056109734807,0.012027122555344036,0.013883892013693284,0.0609375,0.9833333333333333
LEFT,0.3903746008872986,0.5021798610687256,0.477385938167572,0.4930301308631897,0.44608462452888487,0.5583373188972474,0.19946756958961487,0.3731440305709839,-0.5049061552324429,0.045098028566599974,0.09322540819906013,0.0609375,0.9833333333333333
RIGHT,0.5539870858192444,0.4899587631225586,0.6439192891120911,0.50815349817276,0.5924450337886811,0.5596041858196259,0.21658942103385925,0.36942872405052185,0.35988399092677226,0.03894406497078769,0.18736901391482852,0.0609375,0.9833333333333333
UP,0.47656434774398804,0.45347997546195984,0.5815056562423706,0.4582706689834595,0.5285187304019928,0.5192514359951019,0.2391546666622162,0.3597464859485626,-0.02188748761791564,-0.029022692153127194,0.04172894605796036,0.0609375,0.9833333333333333
DOWN,0.47053903341293335,0.548089861869812,0.5802565813064575,0.5519291758537292,0.5241355240345001,0.6083204686641693,0.2440359890460968,0.37226220965385437,-0.02692309899909495,0.11475335094007733,0.024704437856921117,0.0609375,0.9833333333333333
CENTER,0.45296573638916016,0.4782920181751251,0.5584675073623657,0.47601598501205444,0.510888260602951,0.5425440609455109,0.23913004994392395,0.37822845578193665,-0.06819767710680366,0.02003023187409332,0.02162530950505967,0.015625,0.3770833333333333
LEFT,0.3928454518318176,0.4878111779689789,0.47983187437057495,0.47963082790374756,0.44503927826881406,0.5462660193443298,0.19749468564987183,0.36945682764053345,-0.5179398209277388,0.03039651642336149,0.07627274968885217,0.015625,0.3770833333333333
RIGHT,0.5588822364807129,0.48476138710975647,0.6486021876335144,0.5063257813453674,0.5964901506900787,0.5564343392848968,0.21433767676353455,0.3672983944416046,0.3699253710279187,0.026624268154241525,0.22339325500830012,0.015625,0.3770833333333333
UP,0.4676894247531891,0.4411347508430481,0.56990647315979,0.44266489148139954,0.5194088101387024,0.5039443731307983,0.23218607902526855,0.3478982746601105,-0.042924078331668135,-0.046360830559464924,0.014363757909004238,0.015625,0.3770833333333333
DOWN,0.47120746970176697,0.5493869185447693,0.5816961526870728,0.5522518754005432,0.5254671752452851,0.6096907258033752,0.24620160460472107,0.3749014735221863,-0.022363035193020832,0.11639879659188054,0.018295726396918774,0.015625,0.3770833333333333
CENTER,0.471574068069458,0.47568127512931824,0.5777169466018677,0.478520005941391,0.5225554347038269,0.5424670875072479,0.2414042353630066,0.3867667019367218,-0.023155899460036825,0.022173241760100392,0.022922572146177426,0.85625,0.5791666666666667
LEFT,0.4098793566226959,0.4881839454174042,0.4989092946052551,0.4879477918148041,0.45758389830589297,0.552502965927124,0.20252883434295654,0.3747767210006714,-0.5109193406457575,0.03987365829530942,0.01405842233419559,0.85625,0.5791666666666667
RIGHT,0.550182044506073,0.497615247964859,0.6424016356468201,0.5062165856361389,0.5884086489677429,0.5640040338039398,0.21984761953353882,0.38043084740638733,0.3325743385195494,0.05270482323697012,0.07485854916417235,0.85625,0.5791666666666667
UP,0.4839780926704407,0.44138607382774353,0.5854611396789551,0.44697755575180054,0.5347491025924682,0.5080619394779206,0.23337972164154053,0.3529534637928009,0.024618295363356867,-0.05275753002599899,0.048056595805632596,0.85625,0.5791666666666667
DOWN,0.48031240701675415,0.5377558469772339,0.5906559228897095,0.5449267029762268,0.5322415411472321,0.6007745146751404,0.2445320188999176,0.3796776533126831,0.0020417097443758683,0.1128798194769365,0.05534217779409378,0.85625,0.5791666666666667
CENTER,0.46952852606773376,0.4788903295993805,0.5765576958656311,0.4798073470592499,0.526165509223938,0.5455472409725189,0.24330425262451172,0.38546839356422424,-0.01608488846556367,0.026081489709469635,0.004971462579174889,0.0453125,0.42083333333333334
LEFT,0.4112884998321533,0.4857831597328186,0.49998122453689575,0.48289766907691956,0.46132102608680725,0.5467124998569488,0.2036280333995819,0.3741306960582733,-0.47345294771861407,0.03257637980959145,0.014573594320267717,0.0453125,0.42083333333333334
RIGHT,0.5609104633331299,0.4894546866416931,0.6490986943244934,0.49832412600517273,0.6018258929252625,0.5558402478694916,0.20800912380218506,0.36910292506217957,0.44457469653110454,0.02984322455504581,0.08440850417572611,0.0453125,0.42083333333333334
UP,0.4796451926231384,0.4365108907222748,0.5825104713439941,0.4395054876804352,0.5306936740875244,0.5017887115478515,0.23390412330627441,0.3551228642463684,-0.013084759929260548,-0.05542547775896265,0.026918809942274073,0.0453125,0.42083333333333334
DOWN,0.4627920985221863,0.5411389470100403,0.573607325553894,0.5439749360084534,0.5203936457633972,0.6015835583209992,0.24664098024368286,0.38138118386268616,-0.02625322351725456,0.11539729260596346,0.020109928019149063,0.0453125,0.42083333333333334
CENTER,0.4782857894897461,0.49488651752471924,0.584837794303894,0.4973295032978058,0.5295687258243561,0.561621344089508,0.24472972750663757,0.393302321434021,-0.0012823671202556038,0.04723697048337218,0.01707264909395985,0.775,0.63125
LEFT,0.41698163747787476,0.4950364828109741,0.5125143527984619,0.5016032457351685,0.46461731791496275,0.5627655148506164,0.20940712094306946,0.3814006447792053,-0.4438813173544806,0.04438733514397373,0.07259155356892945,0.775,0.63125
RIGHT,0.5431619882583618,0.4998674690723419,0.6360023021697998,0.5048157572746277,0.585663092136383,0.5636109232902526,0.2155294418334961,0.38100582361221313,0.35882763861787,0.051751293799944524,0.04021410286107955,0.775,0.63125
UP,0.4844847321510315,0.4447575509548187,0.5838537216186523,0.45023012161254883,0.5338370144367218,0.5095254004001617,0.22878757119178772,0.346227765083313,0.02175042924579485,-0.05349914215445765,0.05016372272751843,0.775,0.63125
DOWN,0.4782584607601166,0.5453386902809143,0.5895291566848755,0.5496339201927185,0.5295700967311859,0.6054197549819946,0.24565324187278748,0.3719843029975891,0.012034265242628224,0.12232038175501746,0.024356491171860128,0.775,0.63125
