dataset,ablation,model,model_parameters,num_features,features,train_samples,test_samples,mean_pixel_error,median_pixel_error,std_pixel_error,min_pixel_error,max_pixel_error,q25_pixel_error,q75_pixel_error,mean_x_error_pixels,median_x_error_pixels,mean_y_error_pixels,median_y_error_pixels,p90_pixel_error
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,gradient_boosting,"{'n_estimators': 300, 'learning_rate': 0.001, 'max_depth': 10, 'min_samples_leaf': 5}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,706.4751166059908,685.0897321849952,229.26863561895817,335.07547150881464,1244.332140890626,521.5783043559929,876.639683749844,604.1369308381637,652.4063354331356,281.88300899629144,253.54467376450373,1055.5491887263242
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 5, 'min_samples_leaf': 5}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,708.8220375615,680.0217117918917,221.12814742739957,216.7829631675046,1150.7448211335277,569.7041898355787,892.6281410486804,606.773598673645,643.2427215914261,286.20066738217656,255.65409093678824,1014.3314722325339
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,elasticnet,"{'alpha': 0.1, 'l1_ratio': 0.5, 'max_iter': 2000}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,708.9469488929037,678.8722008238406,243.61168613962283,192.6241243623914,1495.0791463804476,540.2705545835547,880.6033826854448,606.039903570139,640.2167976179296,287.6197777330736,262.0054266997023,1016.9441699938778
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 5, 'min_samples_leaf': 3}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,709.1827122753728,677.7346733056668,221.28777221371865,217.10944635655795,1149.6452137385988,566.9779858865144,893.9592089804756,607.1939116309159,650.7420657545831,286.32358906125427,255.23050923345994,1004.1218716521444
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 10, 'min_samples_leaf': 3}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,709.7096900041586,687.1084791531712,221.04902447012978,258.8692073160244,1152.0236387734378,552.9423923980974,890.0875154111486,609.8682341609546,665.8671471610936,282.82218923560976,253.76127183352708,1021.3071685148218
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,gradient_boosting,"{'n_estimators': 100, 'learning_rate': 0.001, 'max_depth': 10, 'min_samples_leaf': 5}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,712.7207061286384,676.9053978843066,220.74176725434646,276.49201592897447,1159.4326166212438,553.5940386747565,897.5390885589728,611.804006786245,663.4798950614654,285.60272977621446,253.83019842148047,1018.0668505700934
ExperimentHeadMovement,SQUARED_AND_INTERACTIONS,lasso,{'alpha': 0.1},14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",400,100,714.2694116271055,696.8285474262498,229.46299976315848,207.3837155345847,1295.2989417236954,569.5093750225391,901.7445687502778,610.8309530017306,636.1364318061992,288.096875,259.03124999999994,1033.4858980930342
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,polynomial_ridge,"{'degree': 2, 'alpha': 1.0}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,716.4850029989436,661.2709751367603,342.5758597016051,154.04659728238568,1674.0518868203997,486.2568297752351,923.5005801729592,616.6758622137086,555.2927012207069,284.86474359460857,269.95469565016253,1237.1125557900573
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,polynomial_ridge,"{'degree': 2, 'alpha': 0.1}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,716.8106473153952,661.5925246256436,345.25297138669384,145.38793890423358,1688.0917038805737,484.24024817605925,923.3426720570387,616.7884875494526,553.3325563707469,284.9888534672023,270.2535160112977,1237.0183652456703
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,polynomial_ridge,"{'degree': 2, 'alpha': 0.01}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,716.8454030891298,661.5954589901005,345.52537707147644,144.51268804670607,1689.5210156635824,484.03519457932936,923.327265574668,616.8006646125215,552.992316565069,285.0015491207373,270.2836487256364,1237.0089139093916
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,lasso,{'alpha': 0.1},4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,719.9347859975428,683.8626865587904,227.24848056364294,233.48586923583304,1112.8576031473265,589.6183670333673,914.4199395739922,617.5312499999999,643.5,288.096875,259.03124999999994,1004.692180896066
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,lasso,{'alpha': 1.0},4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,719.9347859975428,683.8626865587904,227.24848056364294,233.48586923583304,1112.8576031473265,589.6183670333673,914.4199395739922,617.5312499999999,643.5,288.096875,259.03124999999994,1004.692180896066
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,719.9347859975428,683.8626865587904,227.24848056364294,233.48586923583304,1112.8576031473265,589.6183670333673,914.4199395739922,617.5312499999999,643.5,288.096875,259.03124999999994,1004.692180896066
ExperimentHeadMovement,SQUARED_AND_INTERACTIONS,elasticnet,"{'alpha': 1.0, 'l1_ratio': 0.5, 'max_iter': 2000}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",400,100,719.9347859975428,683.8626865587904,227.24848056364294,233.48586923583304,1112.8576031473265,589.6183670333673,914.4199395739922,617.5312499999999,643.5,288.096875,259.03124999999994,1004.692180896066
ExperimentHeadMovement,SQUARED_AND_INTERACTIONS,lasso,{'alpha': 1.0},14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",400,100,719.9347859975428,683.8626865587904,227.24848056364294,233.48586923583304,1112.8576031473265,589.6183670333673,914.4199395739922,617.5312499999999,643.5,288.096875,259.03124999999994,1004.692180896066
ExperimentHeadMovement,SQUARED_AND_INTERACTIONS,polynomial_ridge,"{'degree': 2, 'alpha': 0.01}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",400,100,729.1909128684093,611.4228532069633,554.4278606926122,85.28979171218909,3328.4559408512946,407.6868793207358,883.7001837503777,591.375123860721,499.4196111639899,317.52939811458964,231.9897357482112,1247.0762636237102
ExperimentHeadMovement,SQUARED_AND_INTERACTIONS,decision_tree,"{'max_depth': 10, 'min_samples_leaf': 3}",14,"avg_iris_rel_face_x_norm, avg_iris_rel_face_y_norm, face_yaw, face_pitch, face_roll, yaw_avg_iris_x_interaction, pitch_avg_iris_y_interaction, roll_avg_iris_x_interaction, roll_avg_iris_y_interaction, yaw_squared, pitch_squared, roll_squared, avg_iris_rel_face_x_norm_squared, avg_iris_rel_face_y_norm_squared",400,100,737.6955224223193,728.328641492004,429.4009687134964,65.34098594637567,1801.9874521699028,345.3922327156092,1076.636352300458,592.4445,471.89999999999986,323.18375,261.04166666666674,1284.3462829970974
ExperimentHeadMovement,RELATIVE_IRIS_TO_FACE,decision_tree,"{'max_depth': 10, 'min_samples_leaf': 3}",4,"left_iris_rel_face_x, left_iris_rel_face_y, right_iris_rel_face_x, right_iris_rel_face_y",400,100,755.0900588679162,685.6489469431469,417.7777317553436,109.11461863563491,1696.5062465091146,425.7345092572799,1076.087629335585,599.3961764705882,446.99999999999994,341.95234477124177,273.125,1403.1240325483864
